Mandal,Date,Rain (mm),Min Temp,Max Temp,Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),SO2,Nox,PM 10,NH3,PM 2.5,Petrol Vehicle,Diesel Vehicle,Electric Vehicle,1-3 seater,4-7 seater,8-20 seater,20+ seater,AQI
Gudihathnur,13-01-2023,0.701438779,14.1087156,,24.188621,82.98410492,-0.160134772,5.732496539,11.18982239,29.75605977,61.99404236,38.2998978,21.16984096,-132.4659715,-9.029132679,-0.467206635,-69.81993714,1.662149746,0.016457996,0.067117376,
Gudihathnur,14-01-2023,1.50787943,14.00906994,,22.13104711,86.44025173,-0.160115718,8.540352714,11.18913269,29.74872625,61.97563078,38.29715834,21.17143594,-138.4276904,-9.826771826,-0.466083506,-74.30746312,0.655864054,0.016467164,0.067118882,
Gudihathnur,15-01-2023,0.702523624,13.92917572,,22.61740698,82.26666606,-0.160100108,4.582909149,11.18862589,29.74161128,61.95635829,38.29595486,21.1728084,-134.9457319,-9.028372203,-0.464904605,-68.62605212,0.048767098,0.016461093,0.067120694,
Gudihathnur,16-01-2023,0.703397196,12.76851799,,25.36296557,82.80381195,-0.160110792,6.330040996,11.18802115,29.73513713,61.93877573,38.29591385,21.17388841,-117.4776103,-6.029392313,-0.463807873,-49.71299002,2.441423114,0.016391001,0.067122168,
Gudihathnur,17-01-2023,0.70440087,11.98864584,,23.50973982,81.71118555,-0.140040828,8.624608856,11.18732952,29.7280434,61.92177659,38.29474052,21.17460559,-120.0197808,-6.042054862,-0.462755372,-50.52188823,2.43383333,0.016387055,0.067123811,
Gudihathnur,18-01-2023,0.704919504,12.7273743,,17.91992336,78.50879243,-0.16004702,9.419014242,11.18693281,29.72134467,61.90627448,38.29311286,21.17524555,-120.6257649,-3.668682379,-0.461868739,-49.99668486,4.225785748,0.016423387,0.067125558,
Gudihathnur,19-01-2023,0.705485273,11.78696746,,18.66616201,79.32507162,-0.159962226,4.504987861,11.18645356,29.71438203,61.89220969,38.29223226,21.17572431,-120.1455897,-3.29358624,-0.261022773,-48.81111959,4.818759942,0.016417187,0.067127137,
Gudihathnur,20-01-2023,0.707002712,11.58672305,,18.53785205,78.97084034,0.580128023,4.64506237,11.18604348,29.70759229,61.87868042,38.2908784,21.17621362,-132.37923,-6.308673148,0.139659174,-59.96329957,2.812184527,0.016324431,0.067128701,
Gudihathnur,21-01-2023,0.70825551,12.54645997,,14.27630736,77.83969305,-0.159782512,7.239099394,11.18563167,29.70073851,61.86294565,38.28755166,21.17679587,-134.0939392,-5.947673216,0.340477343,-61.0977043,3.804691575,0.016343709,0.067130342,
Gudihathnur,22-01-2023,0.708886326,11.66692614,,16.63881697,83.75058479,-0.159667631,6.365282982,11.18486759,29.69369166,61.84798346,38.28346895,21.17708455,-130.8135892,-6.365649201,-0.058878427,-57.22530696,2.997477648,0.016422643,0.067131647,
Gudihathnur,23-01-2023,0.709776223,13.2069616,,12.94574971,81.15037231,-0.159583704,3.319700015,11.18381669,29.68661219,61.83379587,38.27890986,21.17737179,-133.2689312,-4.991368193,-0.258058224,-57.92920973,3.590282858,0.216541624,0.06713258,
Gudihathnur,24-01-2023,0.710627373,13.74687833,,20.24759747,81.39510068,-0.119554049,2.244666552,11.18379106,29.67945774,61.82139092,38.27405345,21.17928215,-134.0127597,-4.227778129,-0.05710921,-55.38997338,3.183486711,0.216672709,0.067133572,
Gudihathnur,25-01-2023,0.710884087,13.78730973,,22.53026363,73.68553834,-0.159568186,5.578494755,11.18301199,29.67285411,61.8052485,38.26960549,21.17992535,-131.6887584,-7.048055903,-0.256196859,-53.40501765,1.376834266,0.016703267,0.067134258,
Gudihathnur,26-01-2023,0.712128926,12.20709509,,22.94559223,77.73548236,-0.159578847,1.844354171,11.1818561,29.6669567,61.78956111,38.2656272,21.18036109,-134.7912063,-6.688378139,-0.455135443,-56.01739122,2.371197479,0.016743112,0.067134803,
Gudihathnur,27-01-2023,0.712494122,12.60864052,,25.290031,75.25469451,-0.159655259,5.546631694,11.18062364,29.66014612,61.77298923,38.2599609,21.18124986,-129.724186,-1.304873002,-0.454294591,-46.73289413,4.765440124,0.016787731,0.067135382,
Gudihathnur,28-01-2023,0.713102401,11.9084584,,24.08306466,76.53265516,-0.159781491,4.23584333,11.17930761,29.65308195,61.755996,38.25281687,21.18290757,-123.884297,-0.318034928,-0.453331622,-40.67813081,6.558599183,0.01684588,0.067135483,
Gudihathnur,29-01-2023,0.713980483,10.94899709,,21.07281011,74.99678752,-0.159885579,5.027123213,11.17829973,29.64545497,61.73898758,38.24653897,21.1855347,-130.5091629,-0.716685692,-0.45245648,-47.68196245,6.950307166,0.016878028,0.067135937,
Gudihathnur,30-01-2023,0.714694572,9.049817944,,16.66179078,69.07619239,-0.159945549,5.463183146,11.17719861,29.63768269,61.723299,38.24051909,21.18839192,-150.7134636,-6.318015828,-0.451538388,-68.29630325,3.343307163,0.016936849,0.067136398,
Gudihathnur,31-01-2023,0.715213705,10.25025077,,11.56349104,63.89456074,-0.15999174,4.297749604,11.13634611,29.43087413,62.50617407,38.23506246,21.19170825,-153.3350661,-9.698876364,-0.450644938,-72.71734882,1.534708428,0.016979095,0.067136851,
Gudihathnur,01-02-2023,0.716075447,11.05108927,,10.99462033,71.48064368,-0.160021036,17.32745705,11.15563508,29.36325162,62.4910819,39.0297885,21.79518327,-143.8826918,-8.280130644,-0.44986144,-62.75267525,2.727007839,0.017088647,0.067137425,
Gudihathnur,02-02-2023,0.716672901,10.97178123,,12.38595297,72.80966088,-0.160085242,17.21071656,11.15518855,29.35699724,62.47592879,39.02311954,21.79769417,-133.470246,-8.471526282,-0.44895643,-50.54142941,1.921474734,0.017168987,0.067138068,
Gudihathnur,03-02-2023,0.717237704,11.43204137,,9.362657424,76.85830922,0.039913468,17.26815704,11.15505742,29.35148056,62.46244164,39.0171731,21.80015404,-144.3736244,-8.839247263,-0.448107943,-62.41018086,3.917397637,0.017201772,0.067138727,
Gudihathnur,04-02-2023,0.717316166,12.11390639,,9.16319474,75.28711609,-0.160059221,17.64605472,11.15507652,29.34681209,62.45081107,39.01003436,21.80267512,-137.341769,-4.995667784,-0.447195025,-53.61648495,5.711806121,0.217222436,0.06713965,
Gudihathnur,05-02-2023,0.718053894,11.47447421,,11.50788199,72.80878078,-0.160050001,20.25776688,11.15528915,29.34339446,62.43671212,39.00140226,21.80579284,-141.7781442,-3.591722703,-0.44631072,-54.09082658,3.707998271,0.417235351,0.067140715,
Gudihathnur,06-02-2023,0.718558148,11.63606822,,8.117258015,79.01652363,-0.16002301,17.04154741,11.15548083,29.33963693,62.41995596,38.9923509,21.80962275,-153.3980185,-5.144904291,-0.245630669,-64.90705427,3.304197988,0.217256155,0.067141817,
Gudihathnur,07-02-2023,0.799188047,13.87693694,,11.28976882,77.86862443,0.300027198,17.79974198,11.15553263,29.33515673,62.4032216,38.98376826,21.81341483,-143.3521831,-5.703113138,-0.244983703,-54.86308229,4.10122469,0.017298831,0.067142987,
Gudihathnur,08-02-2023,0.878583038,12.65723946,,22.10093884,74.82333395,-0.159927759,21.97182635,11.1561155,29.33067178,62.38629441,38.9738105,21.81696867,-131.777206,-6.287297825,-0.444311204,-43.65049616,3.897311987,0.017342204,0.067144336,
Gudihathnur,09-02-2023,0.720037286,12.03786924,,13.32169478,66.92456424,-0.159907518,24.3162732,11.15679332,29.32613438,62.37084564,38.96282445,21.82097534,-134.2965799,-3.625288189,-0.043851569,-41.02739962,3.293487756,0.017297115,0.067145793,
Gudihathnur,10-02-2023,0.720704093,11.85830936,,10.01233143,68.09296085,-0.159856416,20.37753326,11.15756235,29.32141268,62.35559225,38.95265276,21.82492073,-121.5459183,3.417204652,0.556541256,-21.97259541,5.089142501,0.017256367,0.067147298,
Gudihathnur,11-02-2023,0.719959596,12.43825404,,10.69718302,67.44902015,-0.159784947,20.53299758,11.15859088,29.31679759,62.33978747,38.9422517,21.82910865,-105.8994848,3.861211915,0.157031393,-6.256151579,5.884665678,0.017158918,0.067148863,
Gudihathnur,12-02-2023,0.720289431,12.89855683,,9.348759367,79.10870005,0.540265993,23.0364239,11.15955918,29.31214786,62.32362032,38.93159147,21.83359372,-135.5113826,-1.692434691,-0.242715691,-38.83472471,3.879374615,0.217125632,0.067150382,
Gudihathnur,13-02-2023,4.104497303,12.33794981,,13.37121459,82.44625428,0.240352023,15.94285259,11.16038368,29.30766549,62.30763911,38.92215644,21.83807054,-150.2634339,-0.86385548,0.957574682,-50.65701845,3.474596261,0.417066,0.067152059,
Gudihathnur,14-02-2023,0.72137345,13.43808868,,9.572280639,75.95120577,-0.159659582,17.59703626,11.16117598,29.30370059,62.29097622,38.91358102,21.84234515,-141.1660739,0.95323111,1.357750682,-37.82167617,3.870252211,0.216898962,0.067153781,
Gudihathnur,15-02-2023,0.720987847,14.23835296,,11.22553838,75.01182777,-0.159668123,17.07320322,11.16212174,29.29927416,62.27429188,38.90508082,21.84635328,-107.3346088,2.966942875,1.358077201,-7.435981021,8.864693252,0.016754933,0.067155656,
Gudihathnur,16-02-2023,0.721004185,13.15829976,,9.195056005,77.4782324,-0.159670761,21.21969592,11.16296117,29.29480357,62.25768207,38.89649696,21.85023652,-116.0180992,2.96875743,0.758445076,-16.85362192,10.45932071,0.016684892,0.067157307,
Gudihathnur,17-02-2023,0.72161826,13.418595,,6.56304375,70.75711825,0.020262035,20.86112542,11.16383144,29.290214,62.24010862,38.88849482,21.85392552,-134.6508646,-1.641108088,-0.441283109,-34.75533326,6.654997008,0.21659543,0.067159297,
Gudihathnur,18-02-2023,0.722165541,14.07878558,,6.091878557,72.5507006,-0.159831186,17.26642135,11.16447333,29.28575173,62.22198083,38.8809636,21.85728054,-119.5837073,1.782973847,-0.440840228,-13.23948722,4.849419651,0.216452031,0.067161247,
Gudihathnur,19-02-2023,0.722354713,14.87853821,,4.829760832,77.28376413,-0.159886432,17.33185391,11.16483517,29.28124929,62.20485968,38.87362229,21.86055152,-130.5905106,2.415827969,-0.440609813,-22.41202363,4.643839079,0.016319758,0.06716313,
Gudihathnur,20-02-2023,0.881621632,15.77856812,,14.58296011,81.73572263,-0.15999658,18.37541469,11.16530378,29.27671292,62.18960523,38.86691842,21.86379734,-148.5535164,-3.927096164,0.1596437,-42.57508713,3.238178558,0.016151756,0.067165221,
Gudihathnur,21-02-2023,0.722750621,15.77879552,,14.80122185,76.92501348,-0.160156211,20.06371624,11.16604023,29.27193869,62.17395328,38.85938848,21.86658567,-154.0549251,-2.021849139,0.359807027,-42.24595776,1.632232194,0.015975619,0.06716714,
Gudihathnur,22-02-2023,0.723146191,15.91896334,,9.766712457,69.51318977,-0.160291929,16.7395827,11.16654544,29.26665821,62.16064652,38.84977567,21.8689485,-120.038285,5.482157647,-0.240017288,-4.363045137,4.425831882,0.015751079,0.067169126,
Gudihathnur,23-02-2023,0.723753861,16.11894408,,2.445281164,70.96168452,-0.160354172,21.87708453,11.16695046,29.2614342,62.15179646,38.83828017,21.87157779,-114.7765517,5.185803625,-0.239914979,1.454992065,4.820053186,0.215474666,0.0671711,
Gudihathnur,24-02-2023,0.724207249,15.63968074,,4.277095858,69.0079474,-0.160369728,17.24665645,11.16843821,29.25713381,62.15019452,38.82684765,21.87445221,-138.6680439,2.491986405,-0.039965291,-22.84197066,4.815836975,0.415160174,0.067173011,
Gudihathnur,25-02-2023,0.724439154,14.15983931,,-0.754558445,63.71957375,-0.160373833,21.04899912,11.16944049,29.25275192,62.1374603,38.81629878,21.8762988,-124.4975955,2.957076347,-0.039929897,-8.012822899,5.010016402,0.214915777,0.067174763,
Gudihathnur,26-02-2023,0.724502539,13.9395014,,-3.285216845,58.44926105,-0.160379327,20.40670441,11.17011368,29.24640623,62.12767925,38.80654498,21.8779589,-134.7583393,0.183540514,-0.23999996,-19.18719652,3.203679066,0.214509852,0.067176665,
Gudihathnur,27-02-2023,0.724903841,14.79944254,,-1.842235404,59.89038173,-0.160352109,22.73061604,11.17076461,29.24125124,62.11576926,38.7977951,21.87951721,-155.9692439,7.9941651,-0.440090121,-32.99193258,4.198088304,0.414208784,0.067178188,
Gudihathnur,28-02-2023,0.725145742,14.91952776,,-2.592112921,57.77702282,-0.160218604,23.29728382,11.17188481,29.23665625,62.10274271,38.78955856,21.88140235,-201.6459303,-11.41728435,-0.440272011,-89.45841498,-1.807931524,0.013838851,0.067179613,
Gudihathnur,01-03-2023,0.725517069,17.91977165,,-1.044236526,55.92910055,-0.160156211,7.566696986,11.35288211,28.81302714,62.48838417,38.98416678,21.28325823,-151.4986734,-0.638774324,0.359485997,-35.53062106,4.185274229,0.013485895,0.06718116,
Gudihathnur,02-03-2023,0.7257783,17.2398487,,1.668693011,61.32155922,-0.100077157,6.618257283,11.35349345,28.80928663,62.47344978,38.9763769,21.28601966,-158.8476526,1.955327406,0.159316656,-38.44289088,3.578926442,0.013005999,0.067182275,
Gudihathnur,03-03-2023,0.726420379,18.04066997,,4.816559942,64.66629244,1.439989973,8.078333608,11.35384882,28.80794902,62.46249148,38.96655754,21.28924679,-155.4319088,0.371635291,-0.440879707,-33.49439644,1.772301067,0.012550941,0.067183232,
Gudihathnur,04-03-2023,0.726646789,16.90111544,,-0.482986104,66.40236027,-0.16002763,10.52513817,11.35422627,28.80587317,62.45224078,38.95652515,21.29253045,-161.1072824,0.384660584,-0.240806555,-38.3926179,3.165777344,0.012196062,0.067184156,
Gudihathnur,05-03-2023,0.726447067,17.44092248,,-1.831153607,56.36908801,-0.159994153,8.508935113,11.35498791,28.80509075,62.44353775,38.94629878,21.29567811,-158.8763131,2.019946165,-0.040732369,-36.0512552,4.758740211,0.011777361,0.067184838,
Gudihathnur,06-03-2023,0.726899737,17.70193044,,-0.717397427,62.00580534,-0.099968271,11.067311,11.35609867,28.80376169,62.4358258,38.93849093,21.29840009,-151.5114717,-0.945836792,-0.040500206,-28.40949272,2.15268253,0.011344718,0.067185505,
Gudihathnur,07-03-2023,0.727066583,17.40183947,,-0.71773533,61.86520409,-0.160078124,9.85628536,11.35765163,28.80257193,62.42864613,38.93030471,21.30182902,-169.3173533,-3.325226288,0.159753729,-46.08774537,1.948111783,0.010816314,0.067186038,
Gudihathnur,08-03-2023,0.726716848,17.52163035,,0.398405381,66.8834982,-0.160121955,8.821101482,11.35903359,28.80148533,62.42440484,38.92203891,21.30560938,-175.1764222,-3.515000162,0.159926488,-52.90320907,3.742876362,0.010326568,0.067186609,
Gudihathnur,09-03-2023,0.727215975,18.74237759,,0.536004969,63.50379929,-0.16017786,8.379979935,11.36019179,28.80149241,62.41909428,38.91433572,21.30904783,-181.4514387,-1.922752099,0.160141626,-55.44695406,2.737067473,0.009773145,0.067187246,
Gudihathnur,10-03-2023,0.728011592,19.16269408,,3.278599221,62.55491317,-0.160282717,7.78578968,11.36158219,28.80171466,62.41270384,38.90705595,21.31305746,-164.4409091,-3.731459233,0.360275819,-38.54315657,1.929836846,0.009259145,0.067187981,
Gudihathnur,11-03-2023,0.727781502,19.92243898,,0.85174411,64.88361985,0.319608132,13.69599131,11.36275951,28.80201984,62.40423937,38.90022031,21.31767428,-150.3589935,-3.364991274,0.16039596,-24.69779143,3.922625366,0.00872463,0.067188408,
Gudihathnur,12-03-2023,0.72793154,19.60341483,,4.740714756,64.11533261,-0.160438902,8.805953239,11.36385955,28.80172606,62.39717106,38.89259523,21.32197043,-173.5303222,-1.595277738,-0.039497316,-45.15075553,4.715550327,0.008216106,0.067189447,
Gudihathnur,13-03-2023,0.727856729,19.80528224,,0.9333174,64.03919782,-0.160409173,7.640767835,11.36479621,28.80139437,62.3888078,38.88594813,21.32599985,-185.0940594,-4.806415122,0.560462872,-55.1558952,1.909287562,0.007709458,0.06719062,
Gudihathnur,14-03-2023,2.00226508,17.365839,,3.113164787,61.32154026,-0.160408542,13.85819266,11.36553363,28.80066509,62.37903248,38.88010888,21.32986214,-186.1402873,-1.440102488,0.360318636,-50.42533143,1.504323234,0.007086252,0.067191969,
Gudihathnur,15-03-2023,0.728146715,19.38640995,,-1.888000933,53.17017918,-0.160326148,6.011233511,11.3661428,28.80043174,62.36715639,38.87455462,21.33369022,-173.3192893,6.323124799,-0.43976336,-30.78121693,2.498267767,0.006536543,0.067193565,
Gudihathnur,16-03-2023,0.728224828,20.0678494,,0.234269596,59.90655375,-0.160354507,8.61614796,11.36679164,28.80030903,62.35481498,38.86916358,21.33752944,-164.2594195,7.884992042,-0.439879472,-18.92375171,2.491987692,0.206035037,0.067195317,
Gudihathnur,17-03-2023,0.788913682,18.82732999,,5.395259958,68.86429808,-0.160356177,6.979295647,11.3672029,28.79996098,62.34145011,38.86362828,21.34184718,-171.0280791,4.827598601,-0.440075791,-28.16314284,3.687970207,0.205410439,0.067197486,
Gudihathnur,18-03-2023,0.728424873,19.16780025,,2.329176396,69.84112745,-0.160308033,9.369025398,11.36758007,28.79952201,62.3256186,38.85880844,21.34659891,-183.2336356,2.758741091,0.759844018,-41.51068269,4.883221232,0.004842387,0.067199935,
Gudihathnur,19-03-2023,0.966797791,20.30821379,,0.75356548,71.05966763,-0.160294749,9.281646351,11.36775871,28.79919473,62.30962765,38.85421198,21.35149867,-183.4867977,2.866808216,0.959682436,-41.25179152,4.677207414,0.004373581,0.06720255,
Gudihathnur,20-03-2023,0.728200007,20.68760773,,2.776266222,72.07111299,-0.160309324,14.10303585,11.3677073,28.79842703,62.29285533,38.84912713,21.35664116,-188.0907266,0.984835907,0.159555841,-46.77644055,2.872428744,0.403858272,0.06720546,
Gudihathnur,21-03-2023,0.727800548,20.08778258,,0.693017476,67.55412448,-0.160394679,15.37541216,11.36742903,28.79771695,62.27660998,38.84485766,21.36176681,-187.4959098,-3.088348379,-0.040679125,-49.91192436,2.667247087,0.603392999,0.067208404,
Gudihathnur,22-03-2023,1.086298672,19.30725565,,2.025688881,60.96740319,0.619511963,14.95155062,11.36709029,28.79724168,62.26069298,38.84082662,21.36654475,-180.1836195,-5.173347524,-0.240806484,-46.54932102,4.26224598,0.602932779,0.067211342,
Gudihathnur,23-03-2023,0.727732376,19.92733389,,-2.441327842,55.52475653,0.359466757,17.11535497,11.36659827,28.79737226,62.247371,38.83662812,21.37081754,-196.1083828,-4.630130236,-0.040778964,-60.99400042,5.058770669,0.402450809,0.067214356,
Gudihathnur,24-03-2023,0.726763044,21.12777605,,-1.839407205,58.17224932,0.599372379,13.91368437,11.36635871,28.79761683,62.23370832,38.82983992,21.37489961,-188.0022668,-4.674471064,0.159107839,-52.66564573,5.654498221,0.001879912,0.067217001,
Gudihathnur,25-03-2023,2.39871518,20.90668906,,-0.742489837,57.10678918,-0.160718982,12.72529435,11.36597851,28.79778663,62.22309728,38.82237529,21.37843472,-186.3858895,-4.737054407,-0.04111495,-50.61503138,5.449932692,0.201097724,0.06721988,
Gudihathnur,26-03-2023,0.726407323,21.30629993,,-1.62080789,58.15372022,-0.160743838,13.19151026,11.36741962,28.79743991,62.21511407,38.81610455,21.38230847,-205.8577811,-6.201087148,-0.441399667,-69.56708028,4.045267126,0.400340178,0.067222305,
Gudihathnur,27-03-2023,0.726944926,19.28568552,,-5.315183226,61.77969609,-0.080787969,16.08020016,11.36803678,28.79823114,62.19840402,38.81373619,21.38418291,-212.9856064,-6.075023265,-0.041784803,-73.64339311,2.642393563,0.199586409,0.067224479,
Gudihathnur,28-03-2023,0.726609739,20.86368191,,-7.596460294,59.24994199,-0.160830729,12.4655932,11.36929443,28.79884696,62.18852494,38.81465029,21.38619791,-206.7205752,-3.374916202,0.157872487,-63.33382456,2.63917531,-0.001176112,0.06722642,
Gudihathnur,29-03-2023,0.726899462,20.20278775,,-8.329794409,58.62332922,-0.160906574,13.54217497,11.37067094,28.79972605,62.17752466,38.81285498,21.38829622,-185.2670656,2.312175188,-0.04250877,-37.8983891,4.236752755,0.198125469,0.0672278,
Gudihathnur,30-03-2023,1.383715398,20.18174425,,-9.801696724,50.66203224,0.239043451,11.98167398,11.37228771,28.80106462,62.16889059,38.81052886,21.39085748,-181.966987,4.589885888,-0.04293203,-32.16857507,5.23464697,0.397541829,0.067229145,
Gudihathnur,31-03-2023,3.07529222,21.44056945,,-10.96839908,59.68980868,-0.100964299,15.31671077,11.37468275,28.80168036,62.15750568,38.8107012,21.39395059,-250.1145786,-12.71029291,-0.44327903,-108.7676566,-1.967232987,-0.003111499,0.067230131,
