Mandal,Date,Rain (mm),Min Temp,Max Temp,Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),SO2,Nox,PM 10,PM 2.5,NH3,Petrol Vehicle,Diesel Vehicle,Electric Vehicle,1-3 seater,4-7 seater,8-20 seater,20+ seater,AQI
Bonakal,26-01-2023,-0.324205192,14.96702206,,19.67217218,98.90093501,-0.102871154,2.028703497,7.365953396,31.04289331,56.5058299,67.28304719,39.69085969,10.9142757,15.82983268,0.111210428,14.90132865,13.46281745,0.081743984,0.086652359,
Bonakal,27-01-2023,-0.32410677,15.46698678,,25.9643991,99.57680508,-0.102874712,-0.148092655,7.365562056,31.04453576,56.50014978,67.29779478,39.6988006,11.40430653,16.09833496,0.128158171,17.43305646,13.03881024,0.030917127,0.103620356,
Bonakal,28-01-2023,4.676992674,15.26710099,,29.38292714,99.46777094,-0.102871815,3.085659753,7.365170715,31.04617821,56.49446967,67.31254237,39.70674152,10.47370524,15.43719882,-0.075231222,14.86364829,10.9875914,-0.053812415,0.120578032,
Bonakal,29-01-2023,0.135914794,14.34749924,,30.7858562,97.74371453,-0.102872457,3.802529718,7.364779375,31.04782066,56.48878955,67.32728995,39.71468243,11.28765557,16.27011062,0.00951467,17.54173738,12.89723658,-0.019868181,0.188414694,
Bonakal,30-01-2023,-0.324337487,13.88736056,,23.64357445,99.04960618,-0.102873258,0.366259675,7.364388035,31.04946312,56.48310944,67.34203754,39.72262334,12.81061677,16.355085,-0.007576019,23.0212853,13.81615614,-0.019410331,0.122547681,
Bonakal,31-01-2023,-0.324262805,14.88753716,,21.86454628,98.80149979,-0.102872748,0.099774067,7.363996694,31.05110557,56.47742932,67.35678513,39.73056426,12.61003916,18.39202552,0.009667481,23.33937267,14.98218194,-0.03663472,0.122525019,
Bonakal,01-02-2023,-0.32433972,12.74756126,,18.78597579,98.84980855,-0.102871026,14.32706561,7.363605354,31.05274802,56.47174921,67.37153272,39.73850517,10.12898634,19.61748524,-0.024814077,15.60033182,14.20272861,0.049539656,0.157044064,
Bonakal,02-02-2023,-0.32444475,12.16762026,,15.26324725,99.956938,-0.102872963,13.20651611,7.363214014,31.05439047,56.46606909,67.38628031,39.74644608,10.63359687,20.24761163,0.06139158,17.9031759,14.13390455,0.066746676,0.122553195,
Bonakal,03-02-2023,-0.324429369,12.84759063,,17.16805924,99.95721149,-0.10287348,12.57624255,7.362822674,31.05603292,56.46038898,67.40102789,39.754387,12.53763463,19.59438481,0.199321876,24.36815483,14.89198317,-0.036686843,0.105261923,
Bonakal,04-02-2023,-0.324512786,12.4878828,,19.21845853,99.66199105,-0.102874221,13.47192093,7.362431333,31.05767537,56.45470886,67.41577548,39.76232791,11.26550739,18.74624108,0.147598289,19.78771203,14.23495437,0.118424692,0.139734242,
Bonakal,05-02-2023,-0.324511091,11.30774033,,13.80070704,98.72138106,-0.102872284,13.2347609,7.362039993,31.05931783,56.44902875,67.43052307,39.77026882,9.416631473,19.77449702,-0.007180099,13.56974979,14.64534546,0.151123487,0.139912182,
Bonakal,06-02-2023,-0.324528322,13.28796721,,16.24659148,98.19266363,-0.102873497,12.95640534,7.361648653,31.06096028,56.44334863,67.44527066,39.77820974,9.975382452,20.92108134,0.094513077,15.68041235,16.20030246,0.066358038,0.139930019,
Bonakal,07-02-2023,-0.324442909,12.50806898,,19.27465594,99.2035351,-0.102870199,13.43915187,7.361257313,31.06260273,56.43766852,67.46001825,39.78615065,10.4212501,21.67817429,0.145360599,17.76976825,16.5729573,0.049446971,0.207767143,
Bonakal,08-02-2023,-0.324462342,14.72810287,,25.74800827,99.76886575,-0.102873827,12.74183343,7.360865972,31.06424518,56.4319884,67.47476584,39.79409156,9.493197451,21.58139596,0.07756465,14.83006579,16.05530321,0.032482109,0.17383683,
Bonakal,09-02-2023,-0.064404776,16.04786821,,29.20276137,99.85768077,-0.102874183,13.46161342,7.360474632,31.06588763,56.42630829,67.48951342,39.80203248,9.63988701,20.19569008,0.111462019,16.42255757,12.68951323,0.04944697,0.105994065,
Bonakal,10-02-2023,-0.184610314,15.34804011,,24.43701734,99.89879396,-0.102871516,15.14746513,7.360083292,31.06753009,56.42062817,67.50426101,39.80997339,8.873064151,18.11490983,0.077564391,12.55480155,12.79846761,0.066401298,0.105998296,
Bonakal,11-02-2023,-0.324509702,15.38793616,,17.75425112,99.80230578,-0.1028722,13.53798985,7.359691951,31.06917254,56.41494806,67.5190086,39.8179143,10.29848422,20.54469962,0.026717014,17.98679094,15.91463361,0.032501775,0.122968932,
